Date Created,Date Modified,Campaign Record ID#,Campaign Name,Initiative Record ID#,Initiative -Website,Initiative - Page Name,Initiative - Campaign Type,Initiative Record ID# - CF Required Completion Date,Campaign Link Neighborhood,Instruction Set (URL),Raw File (URL),Estimated ULD's (Queued),Actual ULD's (Post Filters),CF Start Date,CF Status,Assigned CF TL,CF Completion Date,Cleaned For Email Marketing (# of Contacts for EM),CF Attrition,Campaign Contact List (URL),Contact Finding: History/Notes/Issues,Email Marketing Status,Email Marketing Required Send Date,Email Marketing Projected Send Date,Email Marketing Actual Send Out Date,Promoted URL,Correspondence Template,Panic Template,12 Week Check,Overlapping Contacts,Email DNC,# Total Email Sent,Projected Links From Email Sent,Final Campaign Contact List/Panic Gdoc,Email Marketing: History/Notes/Issues,# of Assignments,Add Pusedo Assignment,# of Links Built,Actual Conversion %,Projected Conversion (To Date) %,Links,Age of Campaign (Day),Age of Campaign (Week),Contacts,Add Contact,Actual Contacts Harvested (Ref Only),Initial Email Sent Date (For Verification Only),QA Start Date,QA Completion Date
10-07-2016 08:43 PM,10-07-2016 08:53 PM,5173,RMI_Scholarship Search_ScholarshipDatabase_RS_TSD,781,TheSimpleDollar.com,Scholarships Database,RMI,,Scholarship Search,https://docs.google.com/document/d/1S2VadckKauN5542VduTwvH7D84Xj9zfo09VYOhiP3jE/edit,https://docs.google.com/spreadsheets/d/10fw3ReShK5h-pkhGn9LzRg2PA-6bHX5JdRubxnVUcw4/edit#gid=1243604726,5831,620,10-04-2016,11. CF Complete/Ready for Email Marketing,Marilyn Mayor <58901068.cj3s>,10-04-2016,114,81.612903225806%,https://docs.google.com/spreadsheets/d/1C6uUGWLAiO8M_CHkAZKroj8VSPZZRQxi29B3onVXUpM/edit#gid=137043119,[OCT-07-16 Byron Tirso Balueta] Scholarship Database Good Contacts=114 ; Duplicate Database=21,,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bkig5hrew?a=API_GenAddRecordForm&_fid_6=5173&z=iqm,0,,0%,5173,,,5173,https://donniedinh.quickbase.com/db/bkig5hmcr?a=API_GenAddRecordForm&_fid_31=5173&z=iqm,114,,10-07-2016,10-07-2016
10-09-2016 06:46 PM,10-09-2016 06:51 PM,5174,RMI_CollegeLinksOfInterest_StudentLoanConsolidationGuide_RS_TSD,773,TheSimpleDollar.com,Guide to Student Loan Consolidation,RMI,,College Links of Interest,https://docs.google.com/document/d/1S2VadckKauN5542VduTwvH7D84Xj9zfo09VYOhiP3jE/edit,https://docs.google.com/spreadsheets/d/1ro0kZL29DbJM48xYJjo3QaiMT04LfRrBgXwkQ7UYIN8/edit#gid=1935809884,7315,1126,10-05-2016,11. CF Complete/Ready for Email Marketing,Marilyn Mayor <58901068.cj3s>,10-05-2016,162,85.612788632327%,https://docs.google.com/spreadsheets/d/1GJTb6Hkgj_FYc_XUrUi9Q8HRrS7_entg8t1b-BE69rw/edit#gid=1812686682,[OCT-09-16 Byron Tirso Balueta] Student Loan Guide Good Contacts=162 ; Duplicate Database=38,,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bkig5hrew?a=API_GenAddRecordForm&_fid_6=5174&z=iqm,0,,0%,5174,,,5174,https://donniedinh.quickbase.com/db/bkig5hmcr?a=API_GenAddRecordForm&_fid_31=5174&z=iqm,162,,10-08-2016,10-08-2016
10-09-2016 08:14 PM,10-09-2016 08:16 PM,5175,RMI_AssortedStudentResource_StudentBudgetingCalcu_BL_TSD,778,TheSimpleDollar.com,Student Budgeting Calculator,RMI,,studentsforliberty.org internationalstudentinsurance.com isic.org myisic.com studentadvantage.com studentdiscountprogram.com moneysmartlife.com studentrate.com studentuniverse.com iaeste.org Backlinks,https://docs.google.com/document/d/1S2VadckKauN5542VduTwvH7D84Xj9zfo09VYOhiP3jE/edit,https://docs.google.com/spreadsheets/d/1MoUdCVRV8hl7038K2zps3ZYiBLRVJKKUw_OiN2fqO2E/edit#gid=759502630,"10,449",255,07-29-2016,11. CF Complete/Ready for Email Marketing,Marilyn Mayor <58901068.cj3s>,07-29-2016,78,69.411764705882%,https://docs.google.com/spreadsheets/d/1f_VSlgW7SA8S3JQLbGZ7lphkhn8ce6fYbVPORU1Nqqs/edit#gid=2143360896,[OCT-09-16 Byron Tirso Balueta] Student Budget Calculator Good Contacts=78 ; Duplicate Database=30,,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bkig5hrew?a=API_GenAddRecordForm&_fid_6=5175&z=iqm,0,,0%,5175,,,5175,https://donniedinh.quickbase.com/db/bkig5hmcr?a=API_GenAddRecordForm&_fid_31=5175&z=iqm,78,,08-10-2016,08-10-2016
10-09-2016 10:25 PM,10-09-2016 10:32 PM,5176,RMI_StudentsLinksofInterest_StudentBudgetingCalcu_RS_TSD,778,TheSimpleDollar.com,Student Budgeting Calculator,RMI,,Students Links of Interest,https://docs.google.com/document/d/1S2VadckKauN5542VduTwvH7D84Xj9zfo09VYOhiP3jE/edit,https://docs.google.com/spreadsheets/d/1XHdxP6dCl9jOMk6zrE5kKYbIGsjfQprNyYpe3DYsDps/edit#gid=1764538412,6373,267,10-06-2016,11. CF Complete/Ready for Email Marketing,Marilyn Mayor <58901068.cj3s>,10-06-2016,40,85.01872659176%,https://docs.google.com/spreadsheets/d/1Vhxik-4LmqWyg5201JC_AvX0uzshZdhMZ3SFZ5uYwpQ/edit#gid=1749185847,[OCT-09-16 Byron Tirso Balueta] Student Budget Calculator Good Contacts=40 ; Duplicate Database=10,,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bkig5hrew?a=API_GenAddRecordForm&_fid_6=5176&z=iqm,0,,0%,5176,,,5176,https://donniedinh.quickbase.com/db/bkig5hmcr?a=API_GenAddRecordForm&_fid_31=5176&z=iqm,40,,10-08-2016,10-08-2016
10-09-2016 11:50 PM,10-09-2016 11:52 PM,5177,RMI_OnlineLearningLinksOfInterest_AffordableOnlineColleges_BL_TSD,733,TheSimpleDollar.com,Affordable Online Colleges,RMI,01-08-2016,Online Learning Links of Interest,https://docs.google.com/document/d/1S2VadckKauN5542VduTwvH7D84Xj9zfo09VYOhiP3jE/edit,https://docs.google.com/spreadsheets/d/1eE0WHSz7aUtzisLMUzlotb56A67RFhObNpG_W-OEo8I/edit#gid=470273898,7386,332,10-05-2016,11. CF Complete/Ready for Email Marketing,Marilyn Mayor <58901068.cj3s>,10-05-2016,52,84.33734939759%,https://docs.google.com/spreadsheets/d/1dF26eDLyhAO83Huhf99CGa4o8gvxOqhBhogRZV4LESA/edit#gid=152465983,[OCT-09-16 Byron Tirso Balueta] Affordable Online Colleges Good Contacts=52 ; Duplicate Database=16,,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bkig5hrew?a=API_GenAddRecordForm&_fid_6=5177&z=iqm,0,,0%,5177,,,5177,https://donniedinh.quickbase.com/db/bkig5hmcr?a=API_GenAddRecordForm&_fid_31=5177&z=iqm,0,,10-08-2016,10-08-2016
10-10-2016 12:49 AM,10-10-2016 12:50 AM,5178,RMI_ScholarshipPrograms_ScholarshipDatabase_RS_TSD,781,TheSimpleDollar.com,Scholarships Database,RMI,,Scholarship Programs for Students,https://docs.google.com/document/d/1S2VadckKauN5542VduTwvH7D84Xj9zfo09VYOhiP3jE/edit,https://docs.google.com/spreadsheets/d/1-d42cC84XAQio6-G5Zt2FIYAm12LrGI_xsjgvOesauU/edit#gid=1341953714,6771,337,10-04-2016,11. CF Complete/Ready for Email Marketing,Marilyn Mayor <58901068.cj3s>,10-04-2016,78,76.854599406528%,https://docs.google.com/spreadsheets/d/1vSL7fjKZG0ewAifL5rAifP5t1TflbFNtxwRGK2E6MTI/edit#gid=95420863,[OCT-10-16 Byron Tirso Balueta] Scholarship Database Good Contacts=78 ; Duplicate Database=7,,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bkig5hrew?a=API_GenAddRecordForm&_fid_6=5178&z=iqm,0,,0%,5178,,,5178,https://donniedinh.quickbase.com/db/bkig5hmcr?a=API_GenAddRecordForm&_fid_31=5178&z=iqm,78,,10-07-2016,10-07-2016
10-10-2016 03:02 AM,10-10-2016 03:06 AM,5179, RMI_SchoolAndScholarshipSearch2_ScholarshipDatabase_BL_TSD,781,TheSimpleDollar.com,Scholarships Database,RMI,,www.unigo.com/scholarships scholarshipportal.com studyportals.com studypoint.com clscholarship.org www.afrotc.com/scholarships mcsf.org scholarshipfund.org amgenscholars.com scholarrescuefund.org scholarsstrategynetwork.org ngscholars.net nshssfoundation.org commonapp.org youniversitytv.com accepted.com eknowledge.com gograd.org campusprogram.com Backlinks,https://docs.google.com/document/d/1S2VadckKauN5542VduTwvH7D84Xj9zfo09VYOhiP3jE/edit,https://docs.google.com/spreadsheets/d/16OuPap8YSRccTOsNMD62XvgWxx9AJIx0v_PdzCFlNgY/edit#gid=1191237718,"10,962",338,10-04-2016,11. CF Complete/Ready for Email Marketing,Marilyn Mayor <58901068.cj3s>,10-04-2016,63,81.360946745562%,https://docs.google.com/spreadsheets/d/1MxVawXSrpmTxbSVgLAx02qXVDCnAUlw2NhEK39xvSHI/edit#gid=860192586,[OCT-10-16 Byron Tirso Balueta] Scholarship Database Good Contacts=63 ; Duplicate Database=20,,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bkig5hrew?a=API_GenAddRecordForm&_fid_6=5179&z=iqm,0,,0%,5179,,,5179,https://donniedinh.quickbase.com/db/bkig5hmcr?a=API_GenAddRecordForm&_fid_31=5179&z=iqm,63,,10-07-2016,10-07-2016
10-10-2016 04:20 AM,10-10-2016 04:22 AM,5180, RMI_ScholarshipGrants_ScholarshipDatabase_RS_TSD,781,TheSimpleDollar.com,Scholarships Database,RMI,,Scholarship Grants,https://docs.google.com/document/d/1S2VadckKauN5542VduTwvH7D84Xj9zfo09VYOhiP3jE/edit,https://docs.google.com/spreadsheets/d/1UiVGVLbpVdfab0I_JvKLD4UgC9LVpNEGocLtR00EdW8/edit#gid=228531941,3963,257,10-05-2016,11. CF Complete/Ready for Email Marketing,Marilyn Mayor <58901068.cj3s>,10-05-2016,69,73.151750972763%,https://docs.google.com/spreadsheets/d/1Ecl3V_NwFPnzbpzdiEbCWawsppoLdCpcwTHto17OQUY/edit#gid=2146299056,[OCT-10-16 Byron Tirso Balueta] Scholarship Database Good Contacts=69 ; Duplicate Database=17,,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bkig5hrew?a=API_GenAddRecordForm&_fid_6=5180&z=iqm,0,,0%,5180,,,5180,https://donniedinh.quickbase.com/db/bkig5hmcr?a=API_GenAddRecordForm&_fid_31=5180&z=iqm,69,,10-08-2016,10-08-2016
10-10-2016 04:26 PM,10-10-2016 04:30 PM,5181, RMI_FreeScholarships_ScholarshipDatabase_RS_TSD,781,TheSimpleDollar.com,Scholarships Database,RMI,,Free Scholarships,https://docs.google.com/document/d/1S2VadckKauN5542VduTwvH7D84Xj9zfo09VYOhiP3jE/edit,https://docs.google.com/spreadsheets/d/1VZTQEnbkW4K5VhtMv7yv7Dwn9vG24GVyjUH4lJVY6FQ/edit#gid=790769856,7661,427,10-05-2016,11. CF Complete/Ready for Email Marketing,Marilyn Mayor <58901068.cj3s>,10-05-2016,98,77.049180327869%,https://docs.google.com/spreadsheets/d/1JogOd7ZMITnoGb0S3dZxC7sKh7HB8idmMvyke8IkGqc/edit#gid=700709397,[OCT-10-16 Byron Tirso Balueta] Scholarship Database Good Contacts=98 ; Duplicate Database=23,,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bkig5hrew?a=API_GenAddRecordForm&_fid_6=5181&z=iqm,0,,0%,5181,,,5181,https://donniedinh.quickbase.com/db/bkig5hmcr?a=API_GenAddRecordForm&_fid_31=5181&z=iqm,98,,10-08-2016,10-08-2016
10-10-2016 06:24 PM,10-10-2016 06:40 PM,5182, RMI_CreditLinksofInterest_CcRepayment_RS_TSD,782,TheSimpleDollar.com,Credit Card Repayment Contest,RMI,,Credit Links of Interest,https://docs.google.com/document/d/1S2VadckKauN5542VduTwvH7D84Xj9zfo09VYOhiP3jE/edit,https://docs.google.com/spreadsheets/d/1vtm6bIQRyzn-LNPH1PqdJ4cmgbyv8muwEA7pmBaQbqg/edit#gid=358831565,6738,1081,10-04-2016,11. CF Complete/Ready for Email Marketing,Marilyn Mayor <58901068.cj3s>,10-04-2016,207,80.851063829787%,https://docs.google.com/spreadsheets/d/1LwlpZ7NOyZ7PFTMi17t4x25KkZfnAmY6aK4Lq8dwT28/edit#gid=1781279233,[OCT-10-16 Byron Tirso Balueta] CC Repayment Good Contacts=207 ; Duplicate Database=70,,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bkig5hrew?a=API_GenAddRecordForm&_fid_6=5182&z=iqm,0,,0%,5182,,,5182,https://donniedinh.quickbase.com/db/bkig5hmcr?a=API_GenAddRecordForm&_fid_31=5182&z=iqm,207,,10-07-2016,10-07-2016
10-10-2016 07:52 PM,10-10-2016 07:54 PM,5183, RMI_FinancialLinksofInterest_CcRepayment_RS_TSD,782,TheSimpleDollar.com,Credit Card Repayment Contest,RMI,,Financial Links of Interest,https://docs.google.com/document/d/1S2VadckKauN5542VduTwvH7D84Xj9zfo09VYOhiP3jE/edit,https://docs.google.com/spreadsheets/d/1bZM3-1FRm7KIgjQzOGhrakuqYGEhkG-ym5a8iiGQpgw/edit#gid=1409461900,7725,937,10-04-2016,11. CF Complete/Ready for Email Marketing,Marilyn Mayor <58901068.cj3s>,10-04-2016,211,77.481323372465%,https://docs.google.com/spreadsheets/d/1Vva4AAc8dTCo_IaC063JeIfHyixRmnn4K_-HCAlRVes/edit#gid=133637284,[OCT-10-16 Byron Tirso Balueta] CC Repayment Good Contacts=211 ; Duplicate Database=56,,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bkig5hrew?a=API_GenAddRecordForm&_fid_6=5183&z=iqm,0,,0%,5183,,,5183,https://donniedinh.quickbase.com/db/bkig5hmcr?a=API_GenAddRecordForm&_fid_31=5183&z=iqm,211,,10-07-2016,10-07-2016
10-11-2016 12:11 AM,10-11-2016 12:13 AM,5184, RMI_DebtLinksofInterest_CcRepayment_RS_TSD,782,TheSimpleDollar.com,Credit Card Repayment Contest,RMI,,Debt Links of Interest,https://docs.google.com/document/d/1S2VadckKauN5542VduTwvH7D84Xj9zfo09VYOhiP3jE/edit,https://docs.google.com/spreadsheets/d/1EENhjSrO_nlnNwh8tMCdzTBTWW8Abf-aEHsiBKM5nmw/edit#gid=1306346573,5287,414,10-05-2016,11. CF Complete/Ready for Email Marketing,Marilyn Mayor <58901068.cj3s>,10-04-2016,102,75.36231884058%,https://docs.google.com/spreadsheets/d/19tiHvR6csjHHWZmCd4o_4qvB3_OnFSajRxWbii0pSFg/edit#gid=1843434181,[OCT-11-16 Byron Tirso Balueta] CC Repayment Good Contacts=102 ; Duplicate Database=20,,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bkig5hrew?a=API_GenAddRecordForm&_fid_6=5184&z=iqm,0,,0%,5184,,,5184,https://donniedinh.quickbase.com/db/bkig5hmcr?a=API_GenAddRecordForm&_fid_31=5184&z=iqm,102,,10-07-2016,10-07-2016
10-11-2016 01:47 AM,10-11-2016 01:59 AM,5185, RMI_MoneyLinksofInterest_CcRepayment_RS_TSD,782,TheSimpleDollar.com,Credit Card Repayment Contest,RMI,,Money Links of Interest,https://docs.google.com/document/d/1S2VadckKauN5542VduTwvH7D84Xj9zfo09VYOhiP3jE/edit,https://docs.google.com/spreadsheets/d/1J93HYX_pGVMAAecON-exk1YiY1cRZEuj0RPDZKrjrXU/edit#gid=2012154689,6806,382,10-05-2016,11. CF Complete/Ready for Email Marketing,Marilyn Mayor <58901068.cj3s>,10-04-2016,87,77.225130890052%,https://docs.google.com/spreadsheets/d/1aPaFzgUkiDCIjMsbbIFTAV_TM12eYGOEqI2oKm5FXog/edit#gid=1974026581,"[OCT-11-16 Byron Tirso Balueta] CC Repayment Good Contacts=87 ; Duplicate Database=18
",,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bkig5hrew?a=API_GenAddRecordForm&_fid_6=5185&z=iqm,0,,0%,5185,,,5185,https://donniedinh.quickbase.com/db/bkig5hmcr?a=API_GenAddRecordForm&_fid_31=5185&z=iqm,87,,10-07-2016,10-07-2016
10-11-2016 04:46 PM,10-11-2016 05:01 PM,5186,RMI_EducationLinksOfInterest_StudentLoanConsolidationGuide_RS_TSD,773,TheSimpleDollar.com,Guide to Student Loan Consolidation,RMI,,Education Links of Interest,https://docs.google.com/document/d/1S2VadckKauN5542VduTwvH7D84Xj9zfo09VYOhiP3jE/edit,https://docs.google.com/spreadsheets/d/1ikdIM_eTgOEH_CMd3tCF-RGVM0LQlG6K13aeazW_kMQ/edit#gid=532123950,8490,997,10-08-2016,11. CF Complete/Ready for Email Marketing,Marilyn Mayor <58901068.cj3s>,10-08-2016,160,83.9518555667%,https://docs.google.com/spreadsheets/d/1_0f6tQcwm8asPltDbQ9Oz9lRz1szSa5U0-OfH5V8SNg/edit#gid=2105932546,[OCT-11-16 Byron Tirso Balueta] Student Loan GUide Good Contacts=160 ; Duplicate Database=52,,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bkig5hrew?a=API_GenAddRecordForm&_fid_6=5186&z=iqm,0,,0%,5186,,,5186,https://donniedinh.quickbase.com/db/bkig5hmcr?a=API_GenAddRecordForm&_fid_31=5186&z=iqm,160,,10-11-2016,10-11-2016
10-11-2016 06:34 PM,10-11-2016 07:18 PM,5187,RMI_LoansLinksOfInterest_StudentLoanConsolidationGuide_RS_TSD,773,TheSimpleDollar.com,Guide to Student Loan Consolidation,RMI,,Loans Links of Interest,https://docs.google.com/document/d/1S2VadckKauN5542VduTwvH7D84Xj9zfo09VYOhiP3jE/edit,https://docs.google.com/spreadsheets/d/1WPTGQhG73UeI_bZVL8UBUoZ5cqGbKFMdGBv-7LNy8h4/edit#gid=63877855,2526,160,10-08-2016,11. CF Complete/Ready for Email Marketing,Marilyn Mayor <58901068.cj3s>,10-08-2016,33,79.375%,https://docs.google.com/spreadsheets/d/1URd3iF_LrT9nTeTQgjxBXhTmDuHnOiFH7OkdrefuBCc/edit#gid=1697041719,[OCT-11-16 Byron Tirso Balueta] Student Loan GUide Good Contacts=33 ; Duplicate Database=6,,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bkig5hrew?a=API_GenAddRecordForm&_fid_6=5187&z=iqm,0,,0%,5187,,,5187,https://donniedinh.quickbase.com/db/bkig5hmcr?a=API_GenAddRecordForm&_fid_31=5187&z=iqm,33,,10-10-2016,10-10-2016
10-12-2016 07:35 PM,10-12-2016 07:52 PM,5189, RMI_GrantsAndDeptEducation_ScholarshipDatabase_BL_TSD,781,TheSimpleDollar.com,Scholarships Database,RMI,,tmcf.org grants.gov tea.texas.gov education.vermont.gov education.ohio.gov educateiowa.gov fldoe.org isbe.net Backlinks,https://docs.google.com/document/d/1S2VadckKauN5542VduTwvH7D84Xj9zfo09VYOhiP3jE/edit,https://docs.google.com/spreadsheets/d/1XcXCprwK8jONGVyP7WV5EMVWHbwyAE2bHOfDmVT_Qfs/edit#gid=6024645,"20,277",1668,10-10-2016,11. CF Complete/Ready for Email Marketing,Marilyn Mayor <58901068.cj3s>,10-10-2016,254,84.772182254197%,https://docs.google.com/spreadsheets/d/11Wsl13lbX3M76qyKZQO4hHnE2cqbtHR5YkWAkdv6-DU/edit#gid=831931916,[OCT-12-16 Byron Tirso Balueta] Scholarship Database Good Contacts=254 ; Duplicate Database=74,,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bkig5hrew?a=API_GenAddRecordForm&_fid_6=5189&z=iqm,0,,0%,5189,,,5189,https://donniedinh.quickbase.com/db/bkig5hmcr?a=API_GenAddRecordForm&_fid_31=5189&z=iqm,254,,10-12-2016,10-12-2016
10-05-2016 02:52 PM,10-13-2016 08:15 AM,5162,TSD_DisabiltiesCalc_I_HYB12FB,776,TheSimpleDollar.com,Disability Benefit Guide,RMI,,Disability resources - new harvested campaigns - use T1/T2 Hybrid with FB appoarch,,,,,10-05-2016,11. CF Complete/Ready for Email Marketing,,10-05-2016,"12,502",,,,5. Campaign Launched,,10-06-2016,10-07-2016,http://www.thesimpledollar.com/disability-benefits-guide/,https://docs.google.com/document/d/1_30CE8-qpAwGo45Ke8VFpIhCVncFDOA1ZzTgmTLtAhQ/edit,https://docs.google.com/spreadsheets/d/1Z28zy4pA_1vTX9N5Dy0s55EIN5190T_KYZkcc3pXR4U/edit#gid=1716671053,4136,,,8366,83.66,https://drive.google.com/open?id=1Fw7s-7YgjBdGDqs0RGC4RLkp9oirxIxEbp5ujCHMIjk,,1,https://donniedinh.quickbase.com/db/bkig5hrew?a=API_GenAddRecordForm&_fid_6=5162&z=iqm,17,0.1792971551518%,0.5951%,5162,96 days,13,5162,https://donniedinh.quickbase.com/db/bkig5hmcr?a=API_GenAddRecordForm&_fid_31=5162&z=iqm,"12,502",10-07-2016,10-05-2016,10-05-2016
10-12-2016 08:46 AM,10-13-2016 08:15 AM,5188,TSD_DisabiltiesCalc_J_HYB12FB,776,TheSimpleDollar.com,Disability Benefit Guide,RMI,,Disability resources - new harvested campaigns - use T1/T2 Hybrid with FB appoarch,,,,,10-12-2016,11. CF Complete/Ready for Email Marketing,,10-12-2016,"14,993",,,,5. Campaign Launched,,10-13-2016,10-12-2016,http://www.thesimpledollar.com/disability-benefits-guide/,https://docs.google.com/document/d/1ko3oHE51lSN2KlbZcZ-UkqykoThpzMvaR_8YMhwbA4Q/edit,https://docs.google.com/spreadsheets/d/16Dj4iED-DZ3HD1kHQBsV7AGXjsmbfzdYTqqsde74X1k/edit#gid=1716671053,4432,,,"10,561",105.61,https://drive.google.com/open?id=1SPmw_Gc-L-TUNzp4ZsTMXsKHPndqs3ZmqFq_5EFy_6g,,1,https://donniedinh.quickbase.com/db/bkig5hrew?a=API_GenAddRecordForm&_fid_6=5188&z=iqm,19,0.12309440393902%,0.5951%,5188,91 days,13,5188,https://donniedinh.quickbase.com/db/bkig5hmcr?a=API_GenAddRecordForm&_fid_31=5188&z=iqm,"14,993",10-12-2016,10-12-2016,10-12-2016
10-13-2016 05:19 PM,10-13-2016 06:10 PM,5190, RMI_EducationLinks1_ScholarshipDatabase_BL_TSD,781,TheSimpleDollar.com,Scholarships Database,RMI,,marylandpublicschools.org gadoe.org edu.wyoming.gov education.ky.gov doe.sd.gov wcpss.net learnnc.org eduplace.com Backlinks,https://docs.google.com/document/d/1S2VadckKauN5542VduTwvH7D84Xj9zfo09VYOhiP3jE/edit,https://docs.google.com/spreadsheets/d/1mtBYysMoYcBnzR2fEfpjyNffFIAlcIHT6e8Of7WcQsE/edit#gid=611554457,"21,152",1008,10-10-2016,11. CF Complete/Ready for Email Marketing,Marilyn Mayor <58901068.cj3s>,10-10-2016,195,80.654761904762%,https://docs.google.com/spreadsheets/d/1DgCRjMirrKR7RoFAa7jFkfdubLX74A8apVVH6UR8vUM/edit#gid=882213484,[OCT-13-16 Byron Tirso Balueta] Scholarship Database Good Contacts=195 ; Duplicate Database=41,,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bkig5hrew?a=API_GenAddRecordForm&_fid_6=5190&z=iqm,0,,0%,5190,,,5190,https://donniedinh.quickbase.com/db/bkig5hmcr?a=API_GenAddRecordForm&_fid_31=5190&z=iqm,195,,10-12-2016,10-12-2016
10-14-2016 02:06 AM,10-14-2016 03:02 AM,5191, RMI_EducationLinks2_ScholarshipDatabase_BL_TSD,781,TheSimpleDollar.com,Scholarships Database,RMI,,uen.org graniteschools.org tenet.edu eduscapes.com cln.org pearsoned.com pearsonschool.com eduhound.com learner.org Backlinks,https://docs.google.com/document/d/1S2VadckKauN5542VduTwvH7D84Xj9zfo09VYOhiP3jE/edit,https://docs.google.com/spreadsheets/d/14ZfF6GTCvK6F_s2IDZMw-sK3oMLRXkiQ5EoU7MFzAgI/edit#gid=1245226609,"24,232",501,10-11-2016,11. CF Complete/Ready for Email Marketing,Marilyn Mayor <58901068.cj3s>,10-11-2016,74,85.229540918164%,https://docs.google.com/spreadsheets/d/1SXJUhdqKz0pT3432U7ay1XeRszEYbiBH32cK7k3BFzI/edit#gid=961023955,[OCT-14-16 Byron Tirso Balueta] ScholarshipDatabase Good Contacts=74 ; Duplicate Database=24,,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bkig5hrew?a=API_GenAddRecordForm&_fid_6=5191&z=iqm,0,,0%,5191,,,5191,https://donniedinh.quickbase.com/db/bkig5hmcr?a=API_GenAddRecordForm&_fid_31=5191&z=iqm,74,,10-13-2016,10-13-2016
10-14-2016 02:39 PM,10-14-2016 02:41 PM,5192, RMI_EducationLinks3_ScholarshipDatabase_BL_TSD,781,TheSimpleDollar.com,Scholarships Database,RMI,,learnzillion.com teachersfirst.com time4learning.com internet4classrooms.com connectionsacademy.com homeschool.com secularhomeschool.com homeschoolcentral.com homefires.com coreknowledge.org educationworld.com Backlinks,https://docs.google.com/document/d/1S2VadckKauN5542VduTwvH7D84Xj9zfo09VYOhiP3jE/edit,https://docs.google.com/spreadsheets/d/1WCkwmag34V6vL2gvl7zAdq9xc6lGK4FXKGh9VtnYk1E/edit#gid=841754288,"21,265",298,10-11-2016,11. CF Complete/Ready for Email Marketing,Marilyn Mayor <58901068.cj3s>,10-11-2016,55,81.543624161074%,https://docs.google.com/spreadsheets/d/1XAge8pYAicLrblUNSY2JkJDPzzwoXXjY67uB6cpJtvI/edit#gid=378067104,[OCT-14-16 Byron Tirso Balueta] Scholarship Database Good Contacts=55 ; Duplicate Database=19,,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bkig5hrew?a=API_GenAddRecordForm&_fid_6=5192&z=iqm,0,,0%,5192,,,5192,https://donniedinh.quickbase.com/db/bkig5hmcr?a=API_GenAddRecordForm&_fid_31=5192&z=iqm,55,,10-13-2016,10-13-2016
10-14-2016 03:55 PM,10-14-2016 03:58 PM,5193, RMI_EducationLinks4_ScholarshipDatabase_BL_TSD,781,TheSimpleDollar.com,Scholarships Database,RMI,,azed.gov alsde.edu myaea.org ericdigests.org education.alaska.gov neaalaska.org arizonaea.org arkansased.gov adhe.edu cpec.ca.gov coloradoedinitiative.org coloradoea.org cde.state.co.us sde.ct.gov cea.org cabe.org doe.k12.de.us feaweb.org Backlinks,https://docs.google.com/document/d/1S2VadckKauN5542VduTwvH7D84Xj9zfo09VYOhiP3jE/edit,https://docs.google.com/spreadsheets/d/1djPLeTMbMazRAwpGqU9NfiWRy6fF0wIb1XvmpKJDGVo/edit#gid=1918768809,"11,165",1188,10-12-2016,11. CF Complete/Ready for Email Marketing,Marilyn Mayor <58901068.cj3s>,10-12-2016,357,69.949494949495%,https://docs.google.com/spreadsheets/d/1qHdTNzYF_wdwSap-I07adt6q4RyQFMjdHIUrsFWC8B4/edit#gid=1895204443,[OCT-14-16 Byron Tirso Balueta] Scholarship Database Good Contacts=357 ; Duplicate Database=53,,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bkig5hrew?a=API_GenAddRecordForm&_fid_6=5193&z=iqm,0,,0%,5193,,,5193,https://donniedinh.quickbase.com/db/bkig5hmcr?a=API_GenAddRecordForm&_fid_31=5193&z=iqm,357,,10-13-2016,10-13-2016
